date,year,month,day_of_week,hour,is_weekend,season,weather,temperature_c,humidity,windspeed_kmh,air_quality_index,holiday,working_day,fuel_price,traffic_index,app_active_users,promotion_active,city_zone,near_metro_station,special_event,bike_station_capacity,bike_demand
22-10-2024,2024,10,1,21,0,Autumn,Clear,25.6,48,19.6,188,0,1,104.64,58.7,45858,0,Business District,1,1,125,825
17-11-2023,2023,11,4,20,0,Autumn,Cloudy,16.6,30,15.2,116,0,1,115.02,71.9,11857,0,University Area,0,0,69,776
27-01-2023,2023,1,4,9,0,Winter,Cloudy,13.9,44,10.8,109,1,0,99.26,62.2,27157,0,Residential,1,0,78,496
16-07-2025,2025,7,2,11,0,Summer,Mist,27.8,63,12.3,148,1,0,96.42,67.4,7225,0,Residential,1,0,324,336
12-01-2024,2024,1,4,6,0,Winter,Cloudy,15.4,55,7.1,119,1,0,103.65,71.1,19193,0,Business District,0,0,493,431
17-05-2024,2024,5,4,12,0,Spring,Light Rain,23.7,91,21.7,88,0,1,103.96,73.2,11459,0,Commercial,1,0,357,453
21-10-2024,2024,10,0,18,0,Autumn,Clear,22.5,49,19.2,160,0,1,102.96,86.5,37474,1,Business District,1,0,316,1032
20-05-2024,2024,5,0,6,0,Spring,Mist,25,57,14.4,48,0,1,95.7,90.4,45943,0,Residential,0,0,80,603
12-07-2023,2023,7,2,14,0,Summer,Cloudy,37.6,74,11.6,117,0,1,114.05,49.1,17230,1,Business District,1,0,374,586
09-11-2025,2025,11,6,17,1,Autumn,Clear,19.9,82,20.2,202,0,0,94.74,72.5,43115,0,University Area,0,0,297,620
27-03-2024,2024,3,2,21,0,Spring,Clear,24.2,78,12,129,0,1,101.04,82.4,33612,0,Residential,0,0,213,617
06-02-2024,2024,2,1,7,0,Winter,Clear,14.4,66,12.8,158,0,1,101.73,44.2,16923,0,Commercial,0,0,63,590
04-09-2025,2025,9,3,7,0,Monsoon,Clear,34.5,65,12.5,45,0,1,109.58,42.4,34754,0,Residential,1,0,330,591
02-02-2023,2023,2,3,5,0,Winter,Heavy Rain,20,72,28.1,187,0,1,101.33,67.6,12497,1,Residential,1,0,352,232
08-08-2023,2023,8,1,6,0,Summer,Clear,35,57,10.8,110,0,1,92.68,48.4,13989,0,Tourist Area,1,0,332,440
11-01-2024,2024,1,3,10,0,Winter,Mist,13.3,39,18.8,62,0,1,83.58,59,13224,0,Commercial,0,0,334,463
20-07-2025,2025,7,6,15,1,Summer,Clear,38.9,40,10.3,170,0,0,108.31,42.6,44861,0,Commercial,1,0,339,449
30-01-2024,2024,1,1,16,0,Winter,Clear,18.8,78,7.4,150,0,1,110.16,62.6,11407,0,Residential,0,0,252,546
02-07-2024,2024,7,1,20,0,Summer,Clear,35,45,20.8,167,0,1,116.04,71.4,9272,0,Tourist Area,1,0,394,782
23-08-2025,2025,8,5,16,1,Summer,Clear,34.6,72,8.1,171,0,0,97.46,41.2,41522,0,University Area,1,0,395,473
28-02-2025,2025,2,4,8,0,Winter,Mist,11.3,33,19,162,0,1,104.52,29.3,39962,0,Business District,0,0,135,614
11-09-2024,2024,9,2,18,0,Monsoon,Mist,33.1,78,8.6,114,0,1,121.99,72.9,31041,1,Residential,0,0,306,570
17-12-2023,2023,12,6,21,1,Winter,Cloudy,10.3,68,10.2,147,0,0,111.13,53.7,44784,0,Residential,0,0,262,334
25-06-2025,2025,6,2,21,0,Summer,Cloudy,34.2,83,18.2,156,0,1,103.4,64.1,21285,0,Residential,0,0,423,319
11-06-2025,2025,6,2,6,0,Summer,Cloudy,38.6,48,6.9,109,0,1,105.77,21.9,6206,0,Residential,0,0,232,222
14-05-2023,2023,5,6,9,1,Spring,Mist,22.4,36,15.5,156,0,0,96.45,71.5,24730,0,Commercial,1,0,240,626
19-08-2023,2023,8,5,11,1,Summer,Cloudy,28.9,42,16.1,100,0,0,101.01,57.5,5019,1,Business District,0,0,160,384
20-02-2023,2023,2,0,7,0,Winter,Clear,24.2,70,9.2,67,0,1,98.79,51.3,13676,1,Residential,1,0,148,729
19-01-2025,2025,1,6,16,1,Winter,Clear,12.9,43,20.6,150,0,0,99.45,47,23643,0,Residential,1,1,144,476
13-07-2023,2023,7,3,9,0,Summer,Clear,36.5,31,17.6,128,0,1,94.86,61.3,11268,0,Residential,1,0,341,532
09-04-2024,2024,4,1,9,0,Spring,Light Rain,32.3,70,26,116,0,1,95.17,59.7,6920,1,University Area,0,0,299,436
09-09-2025,2025,9,1,14,0,Monsoon,Mist,32.1,73,16.5,68,0,1,102.32,45.4,31812,0,Residential,0,0,457,317
20-05-2024,2024,5,0,6,0,Spring,Light Rain,34,90,26.9,130,0,1,89.5,44.5,21044,0,Business District,0,0,410,239
04-08-2023,2023,8,4,13,0,Summer,Mist,34.5,54,21.1,140,0,1,95.41,28,25468,1,University Area,1,0,197,426
24-09-2023,2023,9,6,6,1,Monsoon,Clear,31.8,81,8.6,88,0,0,109.48,65.5,7022,0,University Area,1,0,440,385
13-08-2025,2025,8,2,13,0,Summer,Light Rain,37.1,94,15.8,127,1,0,104.59,43.6,27687,0,Residential,0,0,333,57
06-11-2024,2024,11,2,12,0,Autumn,Heavy Rain,24.4,81,22.8,30,0,1,97.03,85.9,40154,1,University Area,0,0,154,450
28-10-2025,2025,10,1,18,0,Autumn,Clear,19.6,45,19.9,141,0,1,99.39,71,26169,0,Business District,0,0,481,833
24-03-2025,2025,3,0,13,0,Spring,Light Rain,24.5,89,23.2,113,0,1,96.38,53.7,43239,0,Commercial,0,0,333,496
11-12-2024,2024,12,2,11,0,Winter,Mist,17.6,31,13.9,94,0,1,90.32,50.6,9632,0,Residential,1,0,199,392
06-03-2024,2024,3,2,10,0,Spring,Clear,29.7,32,20.8,169,1,0,113.52,31.9,41280,0,Residential,1,0,258,748
29-10-2023,2023,10,6,7,1,Autumn,Clear,23.2,33,16.7,76,0,0,105.11,48.8,21632,0,Business District,0,0,326,687
19-09-2023,2023,9,1,9,0,Monsoon,Cloudy,35.1,54,11.5,30,0,1,103.33,70.3,38740,1,Tourist Area,0,0,428,589
06-04-2025,2025,4,6,7,1,Spring,Heavy Rain,22.8,71,16.9,56,0,0,101.99,57.1,32240,0,Commercial,0,0,406,341
23-10-2025,2025,10,3,8,0,Autumn,Clear,26,84,5.6,91,0,1,106.95,54.7,19596,1,University Area,1,0,109,771
16-06-2024,2024,6,6,9,1,Summer,Light Rain,41.4,93,26.6,112,0,0,108.97,65.5,27314,0,Residential,1,0,138,165
20-05-2025,2025,5,1,6,0,Spring,Clear,35.3,41,13.2,82,0,1,97.51,47.1,6321,0,Commercial,0,0,313,534
25-06-2025,2025,6,2,16,0,Summer,Heavy Rain,35.9,77,27.1,93,0,1,117.88,46.3,14021,0,Commercial,0,0,379,183
29-11-2025,2025,11,5,9,1,Autumn,Clear,25.7,77,17.3,199,0,0,102.7,75.8,13133,0,University Area,1,1,345,797
12-10-2024,2024,10,5,11,1,Autumn,Light Rain,28.7,86,11.4,162,0,0,85.05,56.6,33633,0,Tourist Area,0,0,321,297
09-09-2024,2024,9,0,17,0,Monsoon,Mist,29.2,68,8.1,115,0,1,93.33,70.2,45031,1,Tourist Area,1,0,146,594
10-02-2023,2023,2,4,22,0,Winter,Mist,18,48,19.7,113,0,1,99.94,63.5,28468,0,Tourist Area,1,0,478,562
21-01-2023,2023,1,5,6,1,Winter,Mist,16.2,48,21.9,162,1,0,100.39,44.2,17767,0,Commercial,1,0,488,306
08-11-2025,2025,11,5,11,1,Autumn,Clear,24.4,41,8.7,178,0,0,98.28,58.5,47803,0,Residential,1,0,478,577
08-11-2023,2023,11,2,21,0,Autumn,Cloudy,25.7,80,10.8,104,0,1,100.92,45.6,23294,0,Business District,1,0,111,647
28-07-2025,2025,7,0,21,0,Summer,Clear,37.1,60,10.3,55,0,1,109.65,55.7,36577,0,Business District,0,0,231,556
04-05-2024,2024,5,5,16,1,Spring,Cloudy,33.1,70,17.1,144,0,0,98.18,50.6,17511,0,Residential,1,0,216,374
13-09-2023,2023,9,2,10,0,Monsoon,Light Rain,31.6,83,10.7,93,0,1,94.69,39,7879,0,University Area,0,0,110,133
13-03-2023,2023,3,0,19,0,Spring,Cloudy,25.9,66,8.2,127,0,1,108.75,45.5,42971,1,Tourist Area,0,0,348,861
25-10-2025,2025,10,5,14,1,Autumn,Mist,21.5,32,14.4,88,0,0,104.04,56.5,41265,1,Commercial,0,0,427,573
16-12-2025,2025,12,1,5,0,Winter,Light Rain,11.7,95,21.2,30,0,1,111.62,38.9,25371,0,Residential,0,0,299,263
29-07-2024,2024,7,0,18,0,Summer,Clear,31.5,41,21.2,62,0,1,97.94,39.3,10466,0,University Area,1,0,414,664
10-07-2024,2024,7,2,9,0,Summer,Clear,42.2,84,21.8,148,0,1,108.31,66.5,20801,0,University Area,0,0,304,521
11-04-2024,2024,4,3,18,0,Spring,Clear,22.9,79,19.1,128,0,1,99.69,63,30519,0,Commercial,1,0,99,824
14-09-2023,2023,9,3,11,0,Monsoon,Mist,36.8,82,13.6,76,0,1,101.84,74.4,43788,0,Business District,0,0,155,345
07-02-2024,2024,2,2,14,0,Winter,Cloudy,13.7,35,5.1,195,0,1,105.26,52.6,26937,0,Residential,0,0,296,492
14-11-2023,2023,11,1,14,0,Autumn,Clear,29.5,66,8.3,30,0,1,99.07,56.1,46801,0,Business District,0,0,486,828
13-08-2023,2023,8,6,5,1,Summer,Light Rain,37.7,90,27.6,161,0,0,96.03,63.2,33547,0,Residential,1,0,347,22
21-05-2025,2025,5,2,15,0,Spring,Light Rain,28,71,17.3,56,0,1,97.83,49.9,44165,0,Residential,1,0,119,468
17-12-2025,2025,12,2,22,0,Winter,Mist,16.9,52,7,170,1,0,97.95,72,8060,0,University Area,0,0,448,315
25-06-2023,2023,6,6,9,1,Summer,Clear,41.2,35,13.5,88,0,0,107.15,92.3,49852,0,Business District,0,0,491,685
29-08-2025,2025,8,4,10,0,Summer,Clear,34.1,72,7.9,176,0,1,110.36,76.2,39130,0,Residential,1,0,277,724
18-09-2025,2025,9,3,15,0,Monsoon,Cloudy,29.8,41,20.5,83,0,1,96.11,79.7,17040,0,Business District,1,0,216,592
17-04-2023,2023,4,0,11,0,Spring,Cloudy,26.6,81,5.6,142,0,1,100.94,32.5,36429,0,Business District,0,0,159,655
30-09-2023,2023,9,5,11,1,Monsoon,Light Rain,27.2,84,21.5,131,0,0,97.76,58.2,27508,0,Commercial,0,0,463,57
24-05-2025,2025,5,5,11,1,Spring,Cloudy,22.6,64,9.1,151,0,0,95.55,51.9,6944,0,University Area,0,0,282,472
15-08-2023,2023,8,1,7,0,Summer,Light Rain,40.8,84,12.2,178,0,1,91.77,56.6,14370,0,Business District,0,0,158,198
14-09-2024,2024,9,5,5,1,Monsoon,Clear,36.5,49,16.6,113,0,0,108.55,20.5,13957,1,Business District,0,0,207,307
06-01-2024,2024,1,5,21,1,Winter,Light Rain,8.6,78,27.9,62,0,0,97.48,47.7,43300,0,Residential,0,1,319,201
14-06-2023,2023,6,2,9,0,Summer,Light Rain,42.1,73,19.6,45,0,1,104.51,60.2,46617,1,Residential,0,0,136,402
10-11-2024,2024,11,6,20,1,Autumn,Mist,25.1,68,14.2,166,0,0,100.44,58.4,32968,0,Commercial,0,0,298,413
26-09-2023,2023,9,1,15,0,Monsoon,Clear,34.5,36,21.3,125,0,1,98.87,68.1,22537,1,Tourist Area,1,0,232,578
06-12-2023,2023,12,2,5,0,Winter,Clear,14.3,61,13,135,0,1,104.9,75.1,43524,0,University Area,1,1,303,795
10-02-2023,2023,2,4,11,0,Winter,Light Rain,16.4,84,28.3,138,0,1,95.57,69.4,42830,0,Business District,0,0,98,368
02-08-2025,2025,8,5,5,1,Summer,Mist,36.7,71,10.7,41,0,0,115.66,48.6,25472,0,Residential,0,0,452,200
04-03-2023,2023,3,5,6,1,Spring,Mist,30.2,79,11.7,110,1,0,92.24,39.5,19515,0,Commercial,1,0,351,329
01-02-2023,2023,2,2,17,0,Winter,Cloudy,19.1,30,12.1,114,0,1,99.93,45.4,35106,0,University Area,0,1,194,679
25-01-2024,2024,1,3,20,0,Winter,Cloudy,14,80,9.3,31,0,1,93.43,30,37463,0,Tourist Area,0,0,366,622
20-03-2023,2023,3,0,5,0,Spring,Clear,27.8,77,17.5,88,0,1,93.25,75.7,31077,0,Commercial,1,0,436,701
25-04-2024,2024,4,3,6,0,Spring,Clear,17.1,58,12.6,118,0,1,118.47,68.4,17508,1,Residential,1,0,139,712
06-12-2023,2023,12,2,16,0,Winter,Clear,7.4,38,21.8,89,0,1,98.8,84.8,15286,1,Commercial,1,0,188,697
19-10-2024,2024,10,5,19,1,Autumn,Clear,26.1,80,7.6,129,1,0,115.14,50,20670,1,Business District,1,0,128,807
17-03-2025,2025,3,0,11,0,Spring,Heavy Rain,32.4,93,26.6,169,0,1,91.65,65.9,23819,0,Tourist Area,0,0,371,212
25-01-2023,2023,1,2,11,0,Winter,Cloudy,14.1,35,13.4,99,0,1,94.7,57.4,39621,0,University Area,1,0,363,657
14-09-2025,2025,9,6,16,1,Monsoon,Heavy Rain,32.8,80,28.9,70,0,0,114.27,47.2,28331,0,Commercial,1,0,130,81
30-06-2023,2023,6,4,21,0,Summer,Clear,37.4,77,6.3,72,0,1,114.21,58.3,38617,0,Residential,0,0,188,450
07-12-2025,2025,12,6,16,1,Winter,Cloudy,20.2,31,20.4,30,0,0,110.57,89.5,9919,0,Business District,0,0,481,627
17-09-2023,2023,9,6,7,1,Monsoon,Cloudy,29.4,55,5.9,80,0,0,113.72,50.2,35700,0,Commercial,0,0,71,474
28-10-2024,2024,10,0,12,0,Autumn,Clear,21.6,62,13.7,126,0,1,101.56,91.2,20113,0,University Area,0,0,382,682
18-04-2023,2023,4,1,7,0,Spring,Mist,34,78,13.2,156,0,1,111.84,62.5,10731,0,Business District,1,0,465,773
13-05-2024,2024,5,0,5,0,Spring,Clear,30,81,5.5,186,0,1,88.01,78.9,12525,0,University Area,1,0,338,581
01-10-2024,2024,10,1,14,0,Autumn,Clear,28.4,81,10.4,119,0,1,101.62,59.4,32345,1,Commercial,1,1,278,857
17-03-2024,2024,3,6,13,1,Spring,Clear,35.4,37,5.1,80,0,0,95.39,43.3,39668,0,Residential,1,0,435,587
07-06-2023,2023,6,2,10,0,Summer,Clear,40.2,59,19.8,118,0,1,99.89,23.6,26304,0,University Area,1,0,144,444
24-11-2025,2025,11,0,17,0,Autumn,Light Rain,21.6,80,16.8,142,0,1,98.17,72.9,44455,1,Tourist Area,1,0,381,763
02-11-2025,2025,11,6,19,1,Autumn,Mist,24.5,58,6.6,152,0,0,82.3,73.6,42253,0,Commercial,0,0,275,491
14-11-2024,2024,11,3,18,0,Autumn,Cloudy,27.1,55,15.5,210,0,1,100.11,57.1,24561,0,Business District,1,0,494,782
20-06-2024,2024,6,3,20,0,Summer,Cloudy,41.5,81,15.9,64,0,1,110.55,43.1,7883,1,Residential,0,0,105,457
06-01-2023,2023,1,4,10,0,Winter,Cloudy,12.2,30,12.6,119,1,0,105.54,87.9,21604,0,Residential,1,0,484,642
30-08-2024,2024,8,4,6,0,Summer,Clear,42,36,11,74,0,1,98.97,83.4,23559,0,Residential,0,0,460,422
21-10-2024,2024,10,0,10,0,Autumn,Light Rain,30.6,87,28.4,50,0,1,97.42,49.9,11657,0,University Area,1,0,476,507
24-05-2023,2023,5,2,9,0,Spring,Cloudy,28.9,65,5.4,94,0,1,99.56,83.2,42385,1,Commercial,1,0,473,933
03-07-2023,2023,7,0,11,0,Summer,Cloudy,38.9,55,19.1,136,0,1,102.94,23,32186,0,University Area,1,0,391,476
26-03-2024,2024,3,1,12,0,Spring,Mist,24.6,41,12.1,110,0,1,95.01,47.8,29825,1,Business District,0,0,322,732
01-01-2025,2025,1,2,21,0,Winter,Heavy Rain,18.7,74,24.1,115,0,1,112.91,55.1,49501,1,Residential,0,0,118,266
27-09-2024,2024,9,4,7,0,Monsoon,Clear,29.1,37,21.8,145,0,1,101.86,30.4,11428,0,Residential,1,0,110,407
20-04-2023,2023,4,3,19,0,Spring,Cloudy,25.7,30,6.2,62,0,1,110.3,61.9,39930,1,Business District,0,0,195,1014
18-06-2025,2025,6,2,13,0,Summer,Light Rain,31.6,91,15,66,1,0,100.56,61.7,23632,0,University Area,0,0,332,206
25-12-2023,2023,12,0,10,0,Winter,Light Rain,20.8,75,22.3,85,0,1,100.67,37.4,15932,1,University Area,1,0,356,544
21-02-2025,2025,2,4,14,0,Winter,Mist,22.4,59,5.1,104,0,1,108.1,69.3,16456,0,Residential,1,0,436,635
23-12-2024,2024,12,0,7,0,Winter,Clear,15.1,35,17.9,156,0,1,108.4,78.6,5810,1,Commercial,1,0,363,815
16-12-2023,2023,12,5,5,1,Winter,Cloudy,15.3,39,5.6,118,0,0,115.96,74.9,11319,1,Commercial,1,0,226,588
09-05-2024,2024,5,3,17,0,Spring,Clear,24.2,30,21.4,114,0,1,108.7,93.2,20828,0,Tourist Area,0,1,463,1020
09-03-2025,2025,3,6,15,1,Spring,Clear,19.9,74,15.8,155,0,0,104.98,66.7,25547,1,Tourist Area,1,0,436,647
08-08-2023,2023,8,1,12,0,Summer,Clear,31.4,70,16.5,138,0,1,95.1,34.4,36353,1,University Area,1,0,368,625
21-11-2024,2024,11,3,12,0,Autumn,Cloudy,23.2,40,11.9,105,0,1,114.61,59.4,29695,0,Commercial,1,0,423,757
31-05-2023,2023,5,2,14,0,Spring,Clear,21.8,51,19.2,158,0,1,95.52,74.5,26912,1,Commercial,1,0,227,790
21-04-2023,2023,4,4,16,0,Spring,Light Rain,30,73,18.2,139,0,1,105.77,93.3,30874,0,Residential,0,0,159,489
29-01-2023,2023,1,6,20,1,Winter,Light Rain,15.3,72,25.7,181,1,0,101.36,66.7,22636,0,Business District,1,0,379,444
04-03-2023,2023,3,5,13,1,Spring,Clear,31.9,80,20.7,108,0,0,101.3,57.2,11414,0,Business District,0,0,137,521
20-06-2023,2023,6,1,19,0,Summer,Mist,32.5,34,16.4,94,0,1,104.79,44,37199,0,Residential,0,0,392,497
24-01-2023,2023,1,1,14,0,Winter,Mist,22,67,11.4,33,0,1,102.78,44.5,14518,0,Business District,0,0,137,576
29-01-2024,2024,1,0,7,0,Winter,Cloudy,12.6,52,15.8,168,0,1,111.57,68.3,12962,0,Commercial,0,0,279,695
04-02-2025,2025,2,1,6,0,Winter,Cloudy,15.6,42,5.5,88,0,1,95.84,88.5,20924,0,Business District,0,0,55,556
27-02-2024,2024,2,1,7,0,Winter,Clear,20.4,73,20.3,137,0,1,114.94,81.6,14810,0,University Area,1,0,372,871
07-12-2023,2023,12,3,18,0,Winter,Light Rain,16.3,82,16.1,101,0,1,105.9,34,7108,0,Business District,1,0,254,492
17-01-2024,2024,1,2,16,0,Winter,Clear,20.2,50,5.2,164,0,1,111.69,75.8,18823,0,Residential,0,0,64,678
01-01-2023,2023,1,6,19,1,Winter,Light Rain,21.9,73,14,88,0,0,109.47,32.4,34682,0,University Area,1,0,137,434
26-09-2025,2025,9,4,13,0,Monsoon,Clear,30.8,43,21.6,174,0,1,113,43.6,45275,0,Tourist Area,0,0,395,573
18-11-2025,2025,11,1,15,0,Autumn,Clear,18.9,68,12.8,131,0,1,103.13,49.2,10306,0,Business District,1,0,257,680
22-07-2023,2023,7,5,7,1,Summer,Mist,39.3,59,19.2,162,0,0,88.5,75.4,33138,1,University Area,1,0,266,442
11-11-2025,2025,11,1,14,0,Autumn,Mist,18.9,78,6.9,144,0,1,106.57,56.8,46860,1,Residential,0,0,352,600
12-05-2024,2024,5,6,6,1,Spring,Cloudy,27.9,67,17.1,124,0,0,104.48,65.7,16817,0,Residential,1,0,262,473
23-03-2024,2024,3,5,6,1,Spring,Cloudy,28.1,68,20.7,156,1,0,102.59,61.1,25431,0,Residential,1,0,158,414
01-09-2023,2023,9,4,6,0,Monsoon,Heavy Rain,26.3,87,14.3,58,0,1,101.36,42.9,26336,0,Business District,1,0,214,162
03-03-2025,2025,3,0,10,0,Spring,Light Rain,25.9,72,16.3,153,0,1,113.29,67.1,46377,0,University Area,0,0,121,578
21-09-2025,2025,9,6,5,1,Monsoon,Clear,34.1,77,20.7,119,0,0,107.87,63.4,12697,1,Commercial,1,0,222,348
12-06-2023,2023,6,0,18,0,Summer,Clear,41.4,48,6.2,116,0,1,105.51,60.5,38561,0,University Area,0,0,480,696
24-06-2023,2023,6,5,9,1,Summer,Heavy Rain,38.4,77,22.5,139,0,0,96.02,37.9,43233,1,Business District,0,0,312,248
21-06-2023,2023,6,2,16,0,Summer,Light Rain,37.4,91,14.4,85,0,1,97.56,88,23954,0,Business District,1,0,236,400
15-08-2024,2024,8,3,13,0,Summer,Cloudy,44.1,71,18.9,113,0,1,95.54,64.5,39114,0,University Area,0,0,236,377
24-09-2023,2023,9,6,15,1,Monsoon,Mist,27.4,42,18.7,123,0,0,96.84,62,40687,0,University Area,0,0,444,278
18-02-2025,2025,2,1,9,0,Winter,Mist,13.1,33,8.2,154,0,1,99.24,79.1,29701,1,Commercial,0,0,59,671
19-06-2024,2024,6,2,16,0,Summer,Cloudy,41.3,53,15.3,119,0,1,107.1,48.1,36623,0,Residential,0,0,461,398
28-10-2024,2024,10,0,9,0,Autumn,Light Rain,24.1,71,26.3,141,0,1,96.86,90.4,32207,1,Tourist Area,1,0,367,734
11-11-2025,2025,11,1,12,0,Autumn,Mist,26.8,83,21.1,151,0,1,100.52,72.6,44272,0,Residential,1,0,185,583
03-08-2024,2024,8,5,16,1,Summer,Clear,40.9,50,7.2,174,0,0,103.66,56,28421,0,University Area,1,0,392,471
13-05-2025,2025,5,1,20,0,Spring,Clear,22.5,43,5.6,130,0,1,93.87,61.9,40672,0,Commercial,0,0,451,834
26-02-2023,2023,2,6,9,1,Winter,Heavy Rain,14.2,86,11.9,163,0,0,99.23,71.7,18905,0,University Area,0,0,286,79
26-06-2024,2024,6,2,9,0,Summer,Cloudy,32.1,61,21.6,159,0,1,98.77,62.1,10730,0,Commercial,0,0,384,444
05-05-2023,2023,5,4,14,0,Spring,Clear,22.9,69,7.6,127,1,0,93.85,74.3,16022,0,Business District,1,0,124,585
21-07-2025,2025,7,0,10,0,Summer,Light Rain,36.5,75,23.2,111,0,1,103.29,56.3,33184,0,University Area,1,0,162,366
30-04-2025,2025,4,2,13,0,Spring,Mist,32.3,70,19.1,99,0,1,118.59,48.8,42683,0,Residential,1,0,283,701
06-06-2024,2024,6,3,12,0,Summer,Clear,39.2,49,21.2,120,0,1,100.22,32.3,23851,1,University Area,0,0,104,500
12-09-2024,2024,9,3,5,0,Monsoon,Cloudy,29.7,43,17.5,165,0,1,95.02,63,35686,0,Residential,1,0,434,353
20-04-2023,2023,4,3,15,0,Spring,Clear,25.4,83,11.7,117,0,1,101.01,26.6,37220,0,Commercial,0,0,306,642
26-02-2023,2023,2,6,6,1,Winter,Mist,16.5,71,21.8,94,0,0,111.47,39.6,49307,0,Tourist Area,0,0,430,369
25-01-2025,2025,1,5,19,1,Winter,Cloudy,20.2,36,13.9,150,0,0,113.79,67.3,17726,0,Commercial,1,0,88,581
27-07-2025,2025,7,6,8,1,Summer,Cloudy,33.3,34,14.8,241,0,0,102.34,59.8,40485,1,Residential,0,0,290,438
19-05-2024,2024,5,6,12,1,Spring,Clear,29.9,76,21.6,136,0,0,108.91,60.6,40006,0,Commercial,0,0,258,640
10-08-2025,2025,8,6,5,1,Summer,Cloudy,33.2,43,5.2,102,1,0,104.46,22.3,8598,0,University Area,1,0,229,236
23-05-2024,2024,5,3,10,0,Spring,Clear,27.3,73,14.2,142,0,1,105.56,37.2,25172,0,Residential,1,0,287,748
14-11-2024,2024,11,3,8,0,Autumn,Clear,25.5,57,6.7,105,0,1,106.68,62.8,17786,0,University Area,0,0,121,833
14-06-2023,2023,6,2,19,0,Summer,Light Rain,36.6,85,21.6,110,0,1,102.57,42,29910,0,Business District,1,0,418,445
03-05-2023,2023,5,2,15,0,Spring,Mist,22.2,70,9.5,110,0,1,107.23,62,9983,0,Business District,0,0,55,667
05-08-2025,2025,8,1,22,0,Summer,Light Rain,33.7,83,22,41,0,1,87.13,90.5,48739,0,Commercial,1,0,84,347
01-04-2025,2025,4,1,19,0,Spring,Light Rain,28.5,77,15.9,119,0,1,88.97,43.9,45410,0,Commercial,1,0,241,587
03-06-2025,2025,6,1,11,0,Summer,Clear,31.1,76,5.7,114,0,1,92.24,62,32019,0,Business District,0,0,469,526
04-04-2025,2025,4,4,14,0,Spring,Clear,32.4,44,15.2,141,0,1,101.69,45.5,27034,0,Commercial,1,0,438,737
01-03-2025,2025,3,5,7,1,Spring,Clear,27.3,69,13.1,89,0,0,103.71,62.2,30816,1,Tourist Area,0,1,92,832
06-12-2025,2025,12,5,7,1,Winter,Clear,10.1,39,16,152,0,0,102.38,67.2,44722,0,Residential,0,0,452,605
06-11-2024,2024,11,2,7,0,Autumn,Clear,19.4,58,6.3,116,0,1,101.89,68.4,38627,0,Business District,1,0,53,851
05-04-2024,2024,4,4,18,0,Spring,Light Rain,27.2,74,17.5,160,0,1,119.83,61.2,16249,0,Commercial,0,0,284,591
06-09-2023,2023,9,2,14,0,Monsoon,Cloudy,33.1,77,16.4,142,0,1,99.42,62.3,7688,0,University Area,0,0,101,312
16-07-2024,2024,7,1,22,0,Summer,Clear,37.8,54,5,147,0,1,97.94,52.2,41674,0,Residential,0,0,140,364
01-01-2025,2025,1,2,14,0,Winter,Clear,15.3,52,20.1,172,0,1,100.67,81.9,35437,0,Commercial,0,0,75,646
26-06-2023,2023,6,0,15,0,Summer,Clear,35.5,81,14,110,0,1,103.14,67.9,17726,0,Tourist Area,1,0,490,675
21-07-2023,2023,7,4,12,0,Summer,Clear,29.8,51,18.9,183,0,1,106.79,74.6,13407,1,Commercial,0,0,477,563
12-01-2024,2024,1,4,21,0,Winter,Clear,16.2,81,8.7,140,0,1,109.66,62.4,37356,0,Residential,0,0,84,537
04-08-2025,2025,8,0,11,0,Summer,Light Rain,37.8,81,15.1,127,0,1,106.07,69.6,5782,0,Commercial,0,0,262,180
05-04-2024,2024,4,4,12,0,Spring,Cloudy,30.1,58,10.8,49,0,1,107.43,49.5,17914,0,Business District,0,0,224,680
11-09-2024,2024,9,2,17,0,Monsoon,Cloudy,30.4,53,11.1,165,0,1,112.06,57.6,17529,0,Business District,1,0,338,606
07-02-2024,2024,2,2,12,0,Winter,Clear,15.6,48,6.1,110,0,1,110.75,46.7,9817,0,Commercial,0,0,86,632
06-11-2023,2023,11,0,12,0,Autumn,Clear,21.8,54,12.9,196,0,1,102.44,38,22306,0,Tourist Area,0,0,472,673
26-08-2023,2023,8,5,14,1,Summer,Cloudy,37.4,39,12,147,0,0,104.7,35.5,37137,0,Residential,0,0,95,287
06-04-2025,2025,4,6,15,1,Spring,Light Rain,33.2,87,16.4,93,0,0,93.69,78.8,20028,0,University Area,0,0,366,268
18-10-2025,2025,10,5,21,1,Autumn,Light Rain,25.8,70,24.8,162,0,0,96.35,41.6,13722,0,Residential,1,1,431,176
21-10-2024,2024,10,0,22,0,Autumn,Mist,14.6,69,17.2,111,0,1,107.93,45.7,19400,0,Tourist Area,1,0,403,459
02-01-2023,2023,1,0,13,0,Winter,Clear,12.9,45,19.5,50,0,1,85.77,36.1,14297,1,Residential,1,0,480,556
23-05-2024,2024,5,3,10,0,Spring,Clear,33.5,62,20.3,57,0,1,109.49,10,22432,0,Business District,1,0,67,759
20-05-2023,2023,5,5,9,1,Spring,Cloudy,14.4,79,12.4,114,0,0,103.34,70.3,10880,1,University Area,1,0,417,634
03-10-2024,2024,10,3,14,0,Autumn,Clear,21.4,58,17.3,95,0,1,95.31,64.7,5500,0,University Area,1,0,464,636
01-08-2023,2023,8,1,15,0,Summer,Clear,40.9,30,8.8,126,0,1,111.93,29.5,6024,1,University Area,1,0,264,549
